Battery,FromToID,cycle_number,cycle_start,duration_months,short_cycle,model,qi,Di,b,r_squared,low_confidence,low_confidence_reason,EUR,hc_sequence,NPV,IRR,payback_months
Nabiye 11-23,ABWI100142506603W400,2,2023-01-01,9,False,exponential,269.4227281221072,0.2107541849064134,0.0,0.7321328225854649,False,,1205.0711869520728,1,200030.7069283971,114.48896762556859,2.0
Nabiye 11-23,ABWI100142606603W400,1,2022-05-01,14,False,exponential,839.1455232378855,0.0880812994205147,0.0,0.6948354657899295,False,,7052.696550071359,1,2097110.5572860502,,0.0
Nabiye 11-23,ABWI100142606603W402,1,2025-12-01,7,False,exponential,3061.700849604448,0.2011437920675383,0.0,0.9291206306019488,False,,12692.919631481633,1,4028390.7773346053,,0.0
Nabiye 11-23,ABWI100143606603W400,1,2022-06-01,11,False,exponential,384.3971183213658,0.1092149040706175,0.0,0.9482091715646576,False,,2597.823644390574,1,653876.454618108,84272.50756877252,1.0
Nabiye 11-23,ABWI100143606603W400,6,2025-10-01,9,False,exponential,486.8955749280858,0.131985505138126,0.0,0.5233152231343454,False,,2737.2891337817946,2,705314.6142340986,254556520.4667863,1.0
Nabiye 11-23,ABWI100150706602W400,1,2023-01-01,9,False,exponential,641.1176764994395,0.1609128903280319,0.0,0.8275670305462821,False,,3299.801859214545,1,892884.6130455848,,0.0
Nabiye 11-23,ABWI100150706602W400,5,2025-08-01,11,False,harmonic,915.5046900726852,0.2886268752312566,1.0,0.8769200920007764,False,,4901.6624085965095,2,1414722.2063877578,,0.0
Nabiye 11-23,ABWI100151206603W400,3,2023-03-01,7,False,harmonic,143.8049262288693,1.826235692850664,1.0,0.964354002467335,False,,291.32927879088334,1,-102272.79193890115,-0.9848015879668416,
Nabiye 11-23,ABWI100151206603W400,4,2023-10-01,7,False,exponential,19.81260666726952,0.3655499165596975,0.0,0.9149643305685672,False,,59.69997003975986,2,-180026.7028981438,-0.9998816188304489,
Nabiye 11-23,ABWI100151406603W402,1,2023-01-01,11,False,exponential,1203.7766021028106,0.2723327576341238,0.0,0.954274016745725,False,,4796.926315348056,1,1393154.9703325594,,0.0
Nabiye 11-23,ABWI100151406603W402,4,2025-01-01,7,False,exponential,362.61129702741306,0.133319558854729,0.0,0.6077668089854964,False,,1762.6461484323895,2,386014.54851627455,18385.370367936448,1.0
Nabiye 11-23,ABWI100152406603W400,1,2022-07-01,10,False,exponential,632.1898331720122,0.375186725444837,0.0,0.9469074175529796,False,,1973.3786487410125,1,458796.3953250411,,0.0
Nabiye 11-23,ABWI100152406603W400,2,2023-05-01,6,False,exponential,253.9967100822335,0.2420005309719304,0.0,0.5875484268747049,False,,905.052676823978,2,102456.91792248833,31.693889176352563,2.0
Nabiye 11-23,ABWI100152406603W400,4,2024-03-01,7,False,harmonic,243.45190322168463,0.1631983489327786,1.0,0.7819014602118974,False,,1204.0890201265283,3,200092.80040458235,93.99727019302576,2.0
Nabiye 11-23,ABWI100152406603W400,6,2025-02-01,10,False,harmonic,210.2921350196825,0.3779710045122759,1.0,0.8827468029607297,False,,959.7683409199186,4,117416.5253491392,9.569914866717284,4.0
Nabiye 11-23,ABWI100152506603W400,2,2023-04-01,11,False,harmonic,441.80512953754754,0.578085419290518,1.0,0.8342389825383119,False,,1736.5409279297253,1,374518.1784830688,115728.55110791588,1.0
Nabiye 11-23,ABWI100152606603W400,2,2023-04-01,6,False,exponential,1311.9035368212235,0.4016920900891921,0.0,0.9990165823242289,False,,3609.566890728481,1,1009973.6528282657,,0.0
Nabiye 11-23,ABWI100152606603W400,4,2024-07-01,15,False,harmonic,2698.0086790811847,0.4629298586685966,1.0,0.7457573918630809,False,,13357.828556430177,2,4175935.914760674,,0.0
Nabiye 11-23,ABWI100152606603W400,5,2025-10-01,9,False,harmonic,3563.1441617075284,0.3012297111021026,1.0,0.74262423050975,False,,16894.830532147378,3,5394785.370701412,,0.0
Nabiye 11-23,ABWI100153506603W400,1,2022-07-01,11,False,exponential,2046.550572487214,0.113821415223311,0.0,0.8053046224971854,False,,13583.936245496296,1,4266401.443290263,,0.0
Nabiye 11-23,ABWI100153506603W400,5,2024-09-01,7,False,exponential,2052.478612091436,0.2978095943514572,0.0,0.9322834403875428,False,,6978.081823974543,2,2130731.2220702018,,0.0
Nabiye 11-23,ABWI100161106603W400,1,2023-02-01,6,False,harmonic,770.1994614684689,1.0076999088092338,1.0,0.7960005660922517,False,,1881.333532312916,1,430582.7341796976,,0.0
Nabiye 11-23,ABWI100161106603W400,6,2026-01-01,6,False,exponential,323.36693075766635,0.1207303157247435,0.0,0.9817288650541058,False,,1465.3992546968716,2,288429.04933786683,2840.9211637806284,1.0
Nabiye 11-23,ABWI100161306603W400,2,2023-03-01,12,False,harmonic,1596.0372212451682,0.3136384836752379,1.0,0.8949842725992766,False,,8613.651351309349,1,2632122.4716170626,,0.0
Nabiye 11-23,ABWI100161306603W400,6,2025-04-01,15,False,exponential,1001.5965085149224,0.1639360798725675,0.0,0.7441712703651553,False,,6057.67534162796,2,1787005.5618833664,,0.0
Nabiye 11-23,ABWI100161406603W400,4,2023-12-01,7,False,harmonic,149.0329979094273,0.2897208887507407,1.0,0.8121723952401461,False,,622.9997401413295,1,7365.4259888792985,0.3321008980279714,6.0
Nabiye 11-23,ABWI100161406603W400,7,2025-05-01,9,False,exponential,111.76984060883034,0.2419213050092297,0.0,0.8138675387859446,False,,461.1876476385794,2,-46700.00289384089,-0.6580658884552102,
Nabiye 11-23,ABWI100162306603W400,2,2024-03-01,11,False,harmonic,1330.1885013078745,0.3038205435647372,1.0,0.9011066097469482,False,,6972.210186560958,1,2097491.8511458025,,0.0
Nabiye 11-23,ABWI100162406603W400,1,2022-05-01,8,False,exponential,733.1727582053699,0.2233506711373574,0.0,0.8438241540857422,False,,3049.326097848559,1,814519.0178161918,,0.0
Nabiye 11-23,ABWI100162406603W400,3,2023-12-01,13,False,exponential,268.0540114317691,0.1248690697254759,0.0,0.6566735248793509,False,,1833.083145673786,2,400702.4610306783,318.81310341882346,2.0
Nabiye 11-23,ABWI100162406603W400,4,2025-01-01,9,False,harmonic,182.90623351891523,0.8147720148507039,1.0,0.9707737010550472,False,,568.0243024751685,3,-10923.01123214719,-0.1738989404872332,
Nabiye 11-23,ABWI100162506603W400,1,2022-09-01,10,False,exponential,2154.197488469544,0.3026009603268863,0.0,0.9474580287892066,False,,7850.064753710529,1,2413192.4305277197,,0.0
Nabiye 11-23,ABWI100162506603W400,5,2024-10-01,8,False,exponential,1070.3729470248406,0.2179578665254943,0.0,0.8138349960693428,False,,4509.724826494332,2,1300109.2113352963,,0.0
Nabiye 11-23,ABWI100162506603W400,7,2026-01-01,6,False,harmonic,865.7064809090671,0.3270102933764715,1.0,0.7178495901093478,False,,3182.090994917457,3,862447.5471631124,,0.0
Nabiye 11-23,ABWI100162606603W400,1,2022-08-01,11,False,harmonic,411.41332501394,0.2816370741194517,1.0,0.9634090578120952,False,,2224.9662995953545,1,532852.7611450129,109238.02834289029,1.0
Nabiye 11-23,ABWI100162606603W400,4,2025-02-01,12,False,harmonic,312.3423379641333,1.9031828175505925,1.0,0.5828627739113443,False,,710.7020371509738,2,36750.029213541035,2.344058992766451,5.0
Nabiye 11-23,ABWI102010106603W400,2,2023-01-01,12,False,harmonic,1109.4223133180683,0.3331325686330225,1.0,0.5513220532150249,False,,5831.218254309203,1,1718024.2838643405,,0.0
Nabiye 11-23,ABWI102010106603W400,5,2025-02-01,12,False,exponential,1047.898337331077,0.1722169850010635,0.0,0.773151198517106,False,,5785.071785767921,2,1706839.6457261276,,0.0
Nabiye 11-23,ABWI102011106603W400,1,2022-09-01,14,False,harmonic,147.57551120982168,1.4012564459651091,1.0,0.698823743453139,False,,404.0310952245368,1,-66127.63713602128,-0.7067909876847835,
Nabiye 11-23,ABWI102011106603W400,5,2025-08-01,6,False,harmonic,109.26922800128152,1.1327470986934365,1.0,0.8268181140085771,False,,254.96229390550053,2,-114502.87767619522,-0.9934119010117127,
Nabiye 11-23,ABWI102011206603W400,1,2023-03-01,8,False,harmonic,847.7599374632143,0.853983540868919,1.0,0.8193763156146391,False,,2468.8620115144204,1,623626.3722972537,,0.0
Nabiye 11-23,ABWI102011206603W400,4,2025-03-01,9,False,exponential,596.7902334089459,0.1686182704625281,0.0,0.8108796179073293,False,,3002.8410513017734,2,794894.5408306872,,0.0
Nabiye 11-23,ABWI102011206603W400,5,2025-12-01,7,False,exponential,294.4466194997615,0.1556792730563108,0.0,0.8886365690708309,False,,1355.54880402687,3,250973.06363537407,559.3829956371238,2.0
Nabiye 11-23,ABWI102012306603W400,1,2022-05-01,8,False,exponential,244.66039885031515,0.1241290394355168,0.0,0.7790951766173198,False,,1319.4558555555866,1,237348.68576760593,121.95331915490351,2.0
Nabiye 11-23,ABWI102012306603W400,3,2023-06-01,6,False,harmonic,151.31649560888806,1.0950280386411764,1.0,0.9106773880398996,False,,357.7831454160037,2,-80039.73610981014,-0.9643859833253406,
Nabiye 11-23,ABWI102012306603W400,4,2023-12-01,10,False,harmonic,154.17283607967843,0.7584578787250458,1.0,0.7171847473473209,False,,514.2887363418951,3,-29215.689545841647,-0.4422921207904339,
Nabiye 11-23,ABWI102012406603W400,4,2024-09-01,9,False,harmonic,853.7875467034071,0.5619752979366345,1.0,0.853309170544679,False,,3130.915057307247,1,840052.9189525816,,0.0
Nabiye 11-23,ABWI102021306603W400,2,2023-02-01,9,False,exponential,194.89006520550768,0.237567827343626,0.0,0.813225798876266,False,,813.0128865515491,1,70198.04347575031,4.923652523104939,4.0
Nabiye 11-23,ABWI102021306603W400,6,2025-03-01,16,False,hyperbolic,120.77451802025426,0.7063032059001647,1.9311208185117108,0.905185458971631,False,,701.0082707707365,2,27798.60811177156,0.5055883609502714,11.0
Nabiye 11-23,ABWI102021806602W400,4,2024-09-01,7,False,harmonic,1335.615562354385,0.4285701358347756,1.0,0.8552135693671388,False,,4865.0711742447065,1,1421619.4481464603,,0.0
Nabiye 11-23,ABWI102021806602W400,6,2025-09-01,10,False,harmonic,602.5838814767676,0.2106806929680362,1.0,0.6889501171885755,False,,3456.034488197105,2,939567.0071705118,,0.0
Nabiye 11-23,ABWI102023006602W400,3,2023-11-01,15,False,exponential,1025.1947938431886,0.0807075883522021,0.0,0.6501692893840243,False,,9281.70705838238,1,2813135.4867762164,,0.0
Nabiye 11-23,ABWI102023506603W400,2,2023-04-01,7,False,harmonic,290.2917640480602,0.2052731779615962,1.0,0.7336888732016111,False,,1349.3428460184568,1,248642.45341003803,419.31697468849063,2.0
Nabiye 11-23,ABWI102023506603W402,1,2025-08-01,8,False,harmonic,1573.58881014638,0.332488427580886,1.0,0.6867869538353634,False,,6752.171834370863,1,2042699.5117068025,,0.0
Nabiye 11-23,ABWI102023606603W400,3,2023-05-01,8,False,exponential,274.05690128676247,1.103955342420612,0.0,0.9980241323071376,False,,409.9330910314905,1,-61566.13645688631,-0.9970479000029621,
Nabiye 11-23,ABWI102023606603W400,6,2024-10-01,7,False,exponential,659.3254395808143,0.2567309226784142,0.0,0.8751439158843212,False,,2429.1849763731348,2,610488.6073831192,,0.0
Nabiye 11-23,ABWI102031206603W400,2,2023-03-01,10,False,exponential,41.75966378535301,0.1587810581200366,0.0,0.6308499725431062,False,,226.3032507700997,1,-125211.99469380661,-0.9373288085229461,
Nabiye 11-23,ABWI102032306603W400,2,2022-12-01,15,False,exponential,738.4357035735316,0.0891267960731158,0.0,0.6849586842582174,False,,6385.327628852644,1,1875252.087833173,,0.0
Nabiye 11-23,ABWI102032306603W400,4,2024-12-01,9,False,exponential,593.4065597885211,0.5669723176712574,0.0,0.8489488431730446,False,,1362.877829999548,2,257494.90420212594,,0.0
Nabiye 11-23,ABWI102032406603W400,3,2023-03-01,9,False,exponential,243.50284374991887,0.2097836494130109,0.0,0.9619236708982531,False,,1091.9696249421693,1,162470.37644872584,43.55403873572837,2.0
Nabiye 11-23,ABWI102032406603W400,4,2023-12-01,8,False,exponential,167.7585333105164,0.2243406512391303,0.0,0.7316659783373215,False,,696.076781889758,2,31594.760706651366,1.4453319548148498,5.0
Nabiye 11-23,ABWI102033606603W402,1,2022-08-01,11,False,exponential,269.870834321895,0.0585254549804344,0.0,0.720284108665032,False,,2253.586770426468,1,537891.2880777266,751.450252262229,2.0
Nabiye 11-23,ABWI102033606603W402,4,2024-05-01,8,False,harmonic,324.73295078167376,0.2980642359061777,1.0,0.9639907025871104,False,,1449.9833339347233,2,281390.0564585959,951.6322551642091,2.0
Nabiye 11-23,ABWI102033606603W402,5,2025-01-01,6,False,harmonic,157.75097221713784,0.4939921234205122,1.0,0.6680647775945394,False,,504.7222101260381,3,-31265.250764024273,-0.6288405241199511,
Nabiye 11-23,ABWI102033606603W402,6,2025-07-01,12,False,harmonic,194.68632006002383,0.0863541147594389,1.0,0.6827135090541592,False,,1653.804670791899,4,339993.9392270452,47.11507981103318,3.0
Nabiye 11-23,ABWI102041306603W402,1,2023-02-01,8,False,exponential,906.1949464395204,0.1947179118245525,0.0,0.703918039785977,False,,4042.997554952158,1,1143723.1612753277,,0.0
Nabiye 11-23,ABWI102041306603W402,4,2025-05-01,10,False,harmonic,654.145646879617,0.1783650935941135,1.0,0.6852076385282301,False,,3972.6175980850808,2,1108904.881086,,0.0
Nabiye 11-23,ABWI102042406603W400,2,2023-03-01,9,False,exponential,223.13987782676068,0.1997440110048128,0.0,0.9399317614105832,False,,1028.2249175430836,1,141157.81525654809,23.435530526909524,3.0
Nabiye 11-23,ABWI102042406603W400,3,2023-12-01,11,False,exponential,168.0115248831166,0.1747932888826775,0.0,0.7886315990177961,False,,894.4779494859491,2,95357.55396386226,4.990094272256213,4.0
Nabiye 11-23,ABWI102043106602W400,2,2023-01-01,6,False,exponential,1275.967434049584,0.0986306786543206,0.0,0.6893786510917068,False,,6068.016619203478,1,1821506.657732557,,0.0
Nabiye 11-23,ABWI102043106602W400,5,2024-05-01,8,False,harmonic,779.8042941182265,0.5146431153944088,1.0,0.6233859040387961,False,,2818.842945614332,2,738065.8285760933,,0.0
Nabiye 11-23,ABWI102043106602W400,8,2026-01-01,6,False,exponential,1068.7381481257803,0.1547418809785412,0.0,0.6683478697380341,False,,4508.880703079633,3,1303986.836503412,,0.0
Nabiye 11-23,ABWI102043606603W400,2,2023-02-01,9,False,harmonic,304.42228174541265,1.06209308383838,1.0,0.6513883082339904,False,,837.8922573684823,1,79331.94787500781,12.473356857287035,3.0
Nabiye 11-23,ABWI102043606603W400,4,2024-06-01,17,False,harmonic,1063.2831138783326,0.3326161908679623,1.0,0.8755183407599119,False,,6538.968546078006,2,1926879.3824756418,,0.0
Nabiye 11-23,ABWI102051906602W400,5,2025-03-01,16,False,harmonic,338.8757347286743,0.1364478589664803,1.0,0.5889125877270511,False,,2995.323460669278,1,769330.2383420393,6848.334823365753,1.0
Nabiye 11-23,ABWI102052406603W400,2,2023-05-01,7,False,harmonic,278.049555499159,0.6165669794563917,1.0,0.785197635093574,False,,879.6169000082065,1,93620.17022386218,21.19642037552142,3.0
Nabiye 11-23,ABWI102052406603W400,3,2023-12-01,10,False,harmonic,259.4712821102366,0.3697680066298222,1.0,0.6494623138660287,False,,1195.248303009388,2,195247.2285638752,51.48592529399217,2.0
Nabiye 11-23,ABWI102052406603W400,4,2024-10-01,10,False,harmonic,167.7516134033047,0.3283145142937972,1.0,0.6197431955073267,False,,811.8550212200214,3,68293.16830525475,2.8693461174871238,5.0
Nabiye 11-23,ABWI102052506603W400,1,2022-09-01,10,False,harmonic,422.3873804556417,0.5096751677708937,1.0,0.9054245454649332,False,,1691.748424531536,1,360449.7715059842,44126.71333667215,1.0
Nabiye 11-23,ABWI102052506603W400,4,2024-06-01,9,False,exponential,268.597072126398,0.3641360597548124,0.0,0.9800989426971608,False,,846.8522582455214,2,82784.33176507545,16.75980439861356,3.0
Nabiye 11-23,ABWI102062306603W400,1,2022-09-01,8,False,harmonic,2761.562910373929,0.5915956501261106,1.0,0.7629133817430924,False,,9419.004738029853,1,2936550.6799966963,,0.0
Nabiye 11-23,ABWI102062306603W400,4,2024-06-01,7,False,exponential,2375.990603347275,0.3106874522058364,0.0,0.7366670341007852,False,,7885.984481742742,2,2434839.9004379776,,0.0
Nabiye 11-23,ABWI102062406603W400,3,2023-10-01,6,False,exponential,110.29065700192189,0.1756840287033171,0.0,0.62166128174568,False,,445.9732373100295,1,-51172.203334506885,-0.785882177568455,
Nabiye 11-23,ABWI102062406603W400,4,2024-04-01,8,False,exponential,82.380849073881,0.6199892461623125,0.0,0.9392246104598516,False,,177.04384336871044,2,-140500.3898090062,-0.9991330907167962,
Nabiye 11-23,ABWI102063106602W400,4,2023-10-01,6,False,exponential,603.2808693732053,0.1884110985201725,0.0,0.654423445625042,False,,2378.744713141773,1,594041.7222274503,,0.0
Nabiye 11-23,ABWI102063606603W400,2,2023-03-01,8,False,exponential,585.4933502609562,0.2573304557335457,0.0,0.8334723734469303,False,,2251.1995866370057,1,549863.4442309536,,1.0
Nabiye 11-23,ABWI102063606603W400,7,2025-12-01,7,False,exponential,787.1381800579113,0.2289748882219539,0.0,0.7471078645064904,False,,3071.885293317944,2,824142.6686178634,,0.0
Nabiye 11-23,ABWI102070106603W400,2,2022-12-01,9,False,exponential,1309.8127436525133,0.289200722945413,0.0,0.8974599218400241,False,,4829.218656665498,1,1408300.5503282284,,0.0
Nabiye 11-23,ABWI102070106603W400,4,2024-01-01,12,False,harmonic,814.2866987138549,0.1879586314338717,1.0,0.6737844376066189,False,,5407.163740526588,2,1572318.1402200426,,0.0
Nabiye 11-23,ABWI102070106603W400,5,2025-01-01,18,False,harmonic,1010.7943303104024,0.258115424005832,1.0,0.8220532911084515,False,,7215.343254975921,3,2136116.417800394,,0.0
Nabiye 11-23,ABWI102071306603W400,4,2025-09-01,10,False,harmonic,153.56100567802144,0.2715647034334351,1.0,0.8218466717423383,False,,801.5211082622311,1,64616.25094531437,2.4271448047501334,5.0
Nabiye 11-23,ABWI102071806602W400,1,2023-03-01,7,False,exponential,1759.0824959512197,0.208117223260782,0.0,0.8639482869411518,False,,7181.180221663252,1,2192742.6175075076,,0.0
Nabiye 11-23,ABWI102071806602W400,4,2025-05-01,14,False,exponential,1384.1410806319047,0.1525029558563757,0.0,0.7693633941458987,False,,8628.741633984579,2,2630675.2658208976,,0.0
Nabiye 11-23,ABWI102080106603W400,4,2025-03-01,9,False,harmonic,1236.022184547143,1.2294187004665835,1.0,0.9683310559470194,False,,3183.5450108753867,1,862222.0133486822,,0.0
Nabiye 11-23,ABWI102082506603W400,2,2023-04-01,8,False,exponential,292.66685159204746,0.2415580611788785,0.0,0.8539831159134074,False,,1166.3330921182016,1,188290.06845975554,194.4216993046198,2.0
Nabiye 11-23,ABWI102082506603W400,3,2023-12-01,7,False,harmonic,163.94642161989862,0.1602620368665599,1.0,0.5004277531670871,False,,814.613637298657,2,70665.7272524267,4.46200355791141,4.0
Nabiye 11-23,ABWI102082506603W400,4,2024-07-01,6,False,harmonic,217.307114315126,0.7911342944621074,1.0,0.6252065463299115,False,,583.2327617713846,3,-4693.2016485670265,-0.08354875386001304,
Nabiye 11-23,ABWI102082606603W400,1,2022-08-01,8,False,harmonic,2402.261225819966,0.4861752937384142,1.0,0.7662122214558644,False,,8888.580685591365,1,2757201.694126187,,0.0
Nabiye 11-23,ABWI102082606603W400,4,2024-07-01,6,False,harmonic,2241.7503542118225,0.4151798996605999,1.0,0.6509225277528742,False,,7620.243397886909,2,2346107.4039677596,,0.0
Nabiye 11-23,ABWI102090106603W400,2,2022-12-01,7,False,harmonic,978.3045771318224,1.2041902664603548,1.0,0.7811457468255716,False,,2347.7362325542035,1,586015.5316523574,,0.0
Nabiye 11-23,ABWI102090106603W400,4,2024-03-01,10,False,harmonic,1015.4301379233124,0.4749488480850065,1.0,0.648900317903017,False,,4197.1180237824165,2,1189869.9450827502,,0.0
Nabiye 11-23,ABWI102090106603W400,6,2025-06-01,7,False,exponential,262.7796410916592,0.1203718514907944,0.0,0.702710844083221,False,,1319.3786287394296,3,238471.59360536063,234.08660210145604,2.0
Nabiye 11-23,ABWI102091206603W400,2,2023-03-01,7,False,exponential,143.17287803885358,0.3273242073883893,0.0,0.752205421858754,False,,461.01615965268616,1,-45902.91327734967,-0.7726023000692739,
Nabiye 11-23,ABWI102091206603W400,4,2024-04-01,6,False,harmonic,62.80747318070826,0.56345019017938,1.0,0.7504243393336405,False,,191.6117263408813,2,-135913.33667304215,-0.9962731749702775,
Nabiye 11-23,ABWI102091306603W400,2,2023-03-01,8,False,exponential,282.1485204363436,0.2615540006255655,0.0,0.8120384281233907,False,,1074.689421604905,1,158024.72558828696,99.065804015833,2.0
Nabiye 11-23,ABWI102091306603W400,6,2025-03-01,16,False,harmonic,173.25935186614862,0.249925730163862,1.0,0.8122795410781593,False,,1188.309199156573,2,186398.38103104886,8.048610330703601,4.0
Nabiye 11-23,ABWI102092506603W400,1,2022-12-01,7,False,exponential,1382.8830395879522,0.4341979687352696,0.0,0.9405456743826596,False,,3738.3092928297233,1,1052585.1574563256,,0.0
Nabiye 11-23,ABWI102092506603W400,4,2024-05-01,9,False,harmonic,1885.172436964889,0.4645070280828129,1.0,0.9859779595832264,False,,7505.234470880364,2,2290660.8978916216,,0.0
Nabiye 11-23,ABWI102092606603W400,1,2022-08-01,11,False,exponential,476.8089840571403,0.1702012141748865,0.0,0.9304070583884184,False,,2578.090850255789,1,651029.0470720592,52470306.60960633,1.0
Nabiye 11-23,ABWI102092606603W400,3,2024-01-01,8,False,harmonic,206.15798386685185,0.1441032428833928,1.0,0.565015191592785,False,,1154.1129616074204,2,182186.89881615769,32.62293567801149,3.0
Nabiye 11-23,ABWI102100706602W402,2,2023-03-01,8,False,exponential,812.3775855132873,0.3595298986682232,0.0,0.8405439038277607,False,,2538.4578131211383,1,648243.402368959,,0.0
Nabiye 11-23,ABWI102100706602W402,4,2024-04-01,6,False,harmonic,311.3393912636539,0.6171423825517806,1.0,0.7625960410267638,False,,918.3595194984728,2,107253.07778019176,65.47653506411234,2.0
Nabiye 11-23,ABWI102100706602W402,6,2025-07-01,12,False,exponential,282.7116623459071,0.0732573421166433,0.0,0.9195772532648824,False,,2340.6645321500805,3,565109.0968040869,1037.7357277966948,2.0
Nabiye 11-23,ABWI102101206603W400,2,2022-11-01,6,False,exponential,171.12108142442145,0.3092207882044361,0.0,0.7427153787916914,False,,542.7350393911287,1,-18379.137839991785,-0.44330815732199,
Nabiye 11-23,ABWI102101206603W400,6,2025-01-01,7,False,harmonic,61.8785187375416,0.2526602481716216,1.0,0.937810440755037,False,,270.29121952235965,2,-110073.91843615627,-0.9592846966652183,
Nabiye 11-23,ABWI102101306603W400,2,2023-03-01,8,False,exponential,345.12927233857977,0.3066590148813834,0.0,0.8884221284593198,False,,1194.4184068448958,1,198494.24543357868,952.0455829370109,1.0
Nabiye 11-23,ABWI102101306603W400,7,2025-08-01,11,False,exponential,156.55016768417826,0.1611462514035631,0.0,0.7983381965000483,False,,873.1564088656584,2,88054.03574039316,3.9424407492176314,5.0
Nabiye 11-23,ABWI102103506603W402,1,2024-02-01,9,False,harmonic,3584.041196861158,0.956901607788332,1.0,0.7296283334284248,False,,10344.787435615755,1,3246607.3373254063,,0.0
Nabiye 11-23,ABWI102103506603W402,4,2025-10-01,7,False,harmonic,3152.4022293421885,0.5252847375066287,1.0,0.8336820653326024,False,,10625.44303638905,2,3344489.2605136475,,0.0
Nabiye 11-23,ABWI102103606603W400,5,2025-04-01,9,False,exponential,448.3591506468677,0.2484199907908363,0.0,0.7878963761648632,False,,1820.3835874838333,1,405264.55703622545,1390286.259317813,1.0
Nabiye 11-23,ABWI102111106603W400,1,2023-03-01,8,False,exponential,991.639856553256,0.3090356303515096,0.0,0.9201239916088516,False,,3415.344494627315,1,939547.080115851,,0.0
Nabiye 11-23,ABWI102111106603W400,5,2025-03-01,13,False,harmonic,878.2618641168284,0.1685539213307482,1.0,0.7907056140567648,False,,6358.94526485358,2,1877390.3574384642,,0.0
Nabiye 11-23,ABWI102111206603W400,1,2023-02-01,11,False,harmonic,205.1963345150701,1.609591391675132,1.0,0.794939202144254,False,,493.9518926244626,1,-35423.27471614474,-0.5707720079837157,
Nabiye 11-23,ABWI102111206603W400,5,2025-11-01,8,False,harmonic,148.5970008522701,0.3567975148828218,1.0,0.8296305681911196,False,,621.0014060771064,2,6323.428683264123,0.2778980890240268,7.0
Nabiye 11-23,ABWI102112306603W400,1,2022-07-01,10,False,harmonic,2494.932215672965,0.2875456658827987,1.0,0.6994387219174489,False,,12734.843477443615,1,4005545.731838772,,0.0
Nabiye 11-23,ABWI102112406603W400,3,2024-01-01,14,False,harmonic,284.89132090688094,0.3157806447470159,1.0,0.8763995546818186,False,,1648.2661367221467,1,339452.93160996796,183.72460076805365,2.0
Nabiye 11-23,ABWI102112606603W400,2,2022-12-01,7,False,harmonic,570.6695473012697,0.3567944181662797,1.0,0.7015883302680198,False,,2221.729555800358,1,540039.886130491,,1.0
Nabiye 11-23,ABWI102112606603W400,4,2023-11-01,12,False,harmonic,795.2668216381547,0.1661148623597949,1.0,0.6297497933431997,False,,5523.5205699142025,2,1609212.3847549388,,0.0
Nabiye 11-23,ABWI102121306603W400,4,2024-02-01,6,False,harmonic,314.3673559387776,1.0472625979929526,1.0,0.9801342118183708,False,,756.403932262497,1,53568.50342833948,11.394556177841329,3.0
Nabiye 11-23,ABWI102122406603W400,4,2024-01-01,12,False,exponential,354.83762391464126,0.1043571791999027,0.0,0.6204131824755175,False,,2557.173872748151,1,638197.2147692129,17810.384841271232,1.0
Nabiye 11-23,ABWI102122506603W400,1,2022-07-01,12,False,hyperbolic,841.8310034812588,1.00476477162426,1.512884740649368,0.976409646223918,False,,3241.8069016722293,1,869253.5234187557,,0.0
Nabiye 11-23,ABWI102122506603W400,3,2024-04-01,24,False,harmonic,241.78014331373544,0.139678959657129,1.0,0.6408503186869765,False,,2641.518072982444,2,637822.2927765856,143.10580624138848,2.0
Nabiye 11-23,ABWI102132506603W400,1,2022-09-01,10,False,exponential,464.32342949989743,0.2271715807856348,0.0,0.9843523299746176,False,,2049.22604133412,1,479745.5204764849,7540470.802644511,1.0
Nabiye 11-23,ABWI102140206603W400,1,2022-09-01,6,False,harmonic,770.6643568954157,0.7411813468701615,1.0,0.5750475396819139,False,,2120.94960206169,1,510069.39834822476,,0.0
Nabiye 11-23,ABWI102140206603W400,2,2023-03-01,7,False,exponential,412.0938425631711,0.4443374922846453,0.0,0.9248773659894226,False,,1097.4762120347916,2,167805.20746644054,8527.132712782368,1.0
Nabiye 11-23,ABWI102140206603W400,7,2025-08-01,11,False,harmonic,768.3356802090238,0.149113814167541,1.0,0.8913521053740432,False,,5249.425154530804,3,1523299.1659267605,,0.0
Nabiye 11-23,ABWI102142506603W400,1,2022-09-01,11,False,harmonic,308.58662740418464,0.2945583702126218,1.0,0.5766933318424641,False,,1638.3902780446947,1,339787.44895166124,518.5878376187266,2.0
Nabiye 11-23,ABWI102142506603W400,4,2024-11-01,6,False,harmonic,388.9238663639927,0.2328928629222437,1.0,0.7281042294545317,False,,1579.708631178118,2,326956.2890983412,38544.1796062377,1.0
Nabiye 11-23,ABWI102143106602W400,2,2024-02-01,10,False,harmonic,3342.075809723656,0.6350207917393298,1.0,0.6046182743178555,False,,12109.291486697695,1,3816867.8338392237,,0.0
Nabiye 11-23,ABWI102143106602W400,3,2024-12-01,10,False,exponential,2187.311527298109,0.3535199131038397,0.0,0.9926809644459996,False,,7131.0630616114295,2,2178745.7835302143,,0.0
Nabiye 11-23,ABWI102143606603W400,3,2024-05-01,13,False,exponential,704.3465039890948,0.0941295929778564,0.0,0.6645334256539089,False,,5534.211450919354,1,1608000.619646704,,0.0
